k,k_eff,N,delta,d,sigma,block_bits,blocks,d0,h,outer_log2,outer_z,inner_log2,term_log2,cum_log2
1048576,1048576,2097152,0.106,222298,32,256,4096,40,36,-inf,,-80.561808,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,40,37,-inf,,-82.799612,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,40,38,-inf,,-85.037414,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,40,39,-inf,,-87.275213,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,40,40,39.090172,0.352176111989,-89.513008,-50.422836,-50.422836
1048576,1048576,2097152,0.106,222298,32,256,4096,40,41,40.595803,0.352176111989,-91.750800,-51.154997,-49.742961
1048576,1048576,2097152,0.106,222298,32,256,4096,40,42,42.101434,0.352176111989,-93.988588,-51.887154,-49.448741
1048576,1048576,2097152,0.106,222298,32,256,4096,40,43,43.607065,0.352176111989,-96.226371,-52.619306,-49.296802
1048576,1048576,2097152,0.106,222298,32,256,4096,40,44,45.112696,0.352176111989,-98.464149,-53.351454,-49.212498
1048576,1048576,2097152,0.106,222298,32,256,4096,40,45,46.618327,0.352176111989,-100.701922,-54.083595,-49.164023
1048576,1048576,2097152,0.106,222298,32,256,4096,40,46,48.123958,0.352176111989,-102.939689,-54.815731,-49.135608
1048576,1048576,2097152,0.106,222298,32,256,4096,40,47,49.629589,0.352176111989,-105.177448,-55.547859,-49.118767
1048576,1048576,2097152,0.106,222298,32,256,4096,40,48,51.135220,0.352176111989,-107.415200,-56.279980,-49.108723
1048576,1048576,2097152,0.106,222298,32,256,4096,40,49,52.640851,0.352176111989,-109.652943,-57.012092,-49.102709
1048576,1048576,2097152,0.106,222298,32,256,4096,40,50,54.146482,0.352176111989,-111.890676,-57.744194,-49.099101
1048576,1048576,2097152,0.106,222298,32,256,4096,40,51,55.652113,0.352176111989,-114.128398,-58.476285,-49.096933
1048576,1048576,2097152,0.106,222298,32,256,4096,40,52,57.157744,0.352176111989,-116.366107,-59.208363,-49.095630
1048576,1048576,2097152,0.106,222298,32,256,4096,40,53,58.663375,0.352176111989,-118.603803,-59.940428,-49.094845
1048576,1048576,2097152,0.106,222298,32,256,4096,40,54,60.169006,0.352176111989,-120.841482,-60.672476,-49.094374
1048576,1048576,2097152,0.106,222298,32,256,4096,40,55,61.674637,0.352176111989,-123.079144,-61.404507,-49.094089
1048576,1048576,2097152,0.106,222298,32,256,4096,40,56,63.180268,0.352176111989,-125.316785,-62.136517,-49.093918
1048576,1048576,2097152,0.106,222298,32,256,4096,40,57,64.685899,0.352176111989,-127.554404,-62.868505,-49.093816
1048576,1048576,2097152,0.106,222298,32,256,4096,40,58,66.191530,0.352176111989,-129.791997,-63.600467,-49.093754
1048576,1048576,2097152,0.106,222298,32,256,4096,40,59,67.697161,0.352176111989,-132.029562,-64.332400,-49.093716
1048576,1048576,2097152,0.106,222298,32,256,4096,40,60,69.202792,0.352176111989,-134.267094,-65.064301,-49.093694
1048576,1048576,2097152,0.106,222298,32,256,4096,40,61,70.708423,0.352176111989,-136.504589,-65.796165,-49.093680
1048576,1048576,2097152,0.106,222298,32,256,4096,40,62,72.214054,0.352176111989,-138.742043,-66.527988,-49.093672
1048576,1048576,2097152,0.106,222298,32,256,4096,40,63,73.719686,0.352176111989,-140.979450,-67.259765,-49.093667
1048576,1048576,2097152,0.106,222298,32,256,4096,40,64,75.225317,0.352176111989,-143.216806,-67.991489,-49.093664
1048576,1048576,2097152,0.106,222298,32,256,4096,40,65,76.730948,0.352176111989,-145.454102,-68.723154,-49.093662
1048576,1048576,2097152,0.106,222298,32,256,4096,40,66,78.236579,0.352176111989,-147.691331,-69.454753,-49.093661
1048576,1048576,2097152,0.106,222298,32,256,4096,40,67,79.742210,0.352176111989,-149.928486,-70.186277,-49.093661
1048576,1048576,2097152,0.106,222298,32,256,4096,40,68,81.247841,0.352176111989,-152.165557,-70.917716,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,69,82.753472,0.352176111989,-154.402533,-71.649061,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,70,84.259103,0.352176111989,-156.639403,-72.380300,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,71,85.764734,0.352176111989,-158.876152,-73.111418,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,72,87.270365,0.352176111989,-161.112767,-73.842402,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,73,88.775996,0.352176111989,-163.349231,-74.573235,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,74,90.281627,0.352176111989,-165.585524,-75.303897,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,75,91.787258,0.352176111989,-167.821627,-76.034369,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,76,93.292889,0.352176111989,-170.057515,-76.764626,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,77,94.798520,0.352176111989,-172.293162,-77.494642,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,78,96.304151,0.352176111989,-174.528540,-78.224389,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,79,97.809782,0.352176111989,-176.763616,-78.953833,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,80,99.315413,0.352176111989,-178.998353,-79.682940,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,81,100.821044,0.352176111989,-181.232711,-80.411667,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,82,102.326675,0.352176111989,-183.466646,-81.139971,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,83,103.832306,0.352176111989,-185.700107,-81.867800,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,84,105.337937,0.352176111989,-187.933039,-82.595102,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,85,106.843568,0.352176111989,-190.165381,-83.321813,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,86,108.349199,0.352176111989,-192.397066,-84.047867,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,87,109.854830,0.352176111989,-194.628018,-84.773188,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,88,111.360462,0.352176111989,-196.858157,-85.497695,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,89,112.866093,0.352176111989,-199.087391,-86.221298,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,90,114.371724,0.352176111989,-201.315623,-86.943900,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,91,115.877355,0.352176111989,-203.542744,-87.665390,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,92,117.382986,0.352176111989,-205.768640,-88.385654,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,93,118.888617,0.352176111989,-207.993180,-89.104563,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,94,120.394248,0.352176111989,-210.216231,-89.821983,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,95,121.899879,0.352176111989,-212.437643,-90.537765,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,96,123.405510,0.352176111989,-214.657262,-91.251753,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,97,124.911141,0.352176111989,-216.874919,-91.963778,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,98,126.416772,0.352176111989,-219.090440,-92.673668,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,99,127.922403,0.352176111989,-221.303637,-93.381234,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,100,129.428034,0.352176111989,-223.514322,-94.086288,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,101,130.933665,0.352176111989,-225.722292,-94.788627,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,102,132.439296,0.352176111989,-227.927350,-95.488054,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,103,133.944927,0.352176111989,-230.129288,-96.184361,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,104,135.450558,0.352176111989,-232.327903,-96.877345,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,105,136.956189,0.352176111989,-234.522998,-97.566809,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,106,138.461820,0.352176111989,-236.714376,-98.252556,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,107,139.967451,0.352176111989,-238.901855,-98.934404,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,108,141.473082,0.352176111989,-241.085269,-99.612187,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,109,142.978713,0.352176111989,-243.264462,-100.285748,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,110,144.484344,0.352176111989,-245.439303,-100.954959,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,111,145.989975,0.352176111989,-247.609688,-101.619713,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,112,147.495606,0.352176111989,-249.775532,-102.279926,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,113,149.001238,0.352176111989,-251.936783,-102.935546,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,114,150.506869,0.352176111989,-254.093421,-103.586552,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,115,152.012500,0.352176111989,-256.245448,-104.232948,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,116,153.518131,0.352176111989,-258.392905,-104.874774,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,117,155.023762,0.352176111989,-260.535860,-105.512098,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,118,156.529393,0.352176111989,-262.674404,-106.145011,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,119,158.035024,0.352176111989,-264.808660,-106.773636,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,120,159.540655,0.352176111989,-266.938772,-107.398117,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,121,161.046286,0.352176111989,-269.064898,-108.018612,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,122,162.551917,0.352176111989,-271.187219,-108.635302,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,123,164.057548,0.352176111989,-273.305926,-109.248378,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,124,165.563179,0.352176111989,-275.421216,-109.858037,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,125,167.068810,0.352176111989,-277.533295,-110.464485,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,126,168.574441,0.352176111989,-279.642372,-111.067931,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,127,170.080072,0.352176111989,-281.748651,-111.668579,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,128,171.585703,0.352176111989,-283.852337,-112.266634,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,129,173.091334,0.352176111989,-285.953631,-112.862297,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,130,174.596965,0.352176111989,-288.052724,-113.455758,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,131,176.102596,0.352176111989,-290.149799,-114.047203,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,132,177.608227,0.352176111989,-292.245035,-114.636808,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,133,179.113858,0.352176111989,-294.338595,-115.224737,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,134,180.619489,0.352176111989,-296.430636,-115.811146,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,135,182.125120,0.352176111989,-298.521304,-116.396183,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,136,183.630751,0.352176111989,-300.610733,-116.979982,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,137,185.136382,0.352176111989,-302.699049,-117.562667,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,138,186.642014,0.352176111989,-304.786369,-118.144355,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,139,188.147645,0.352176111989,-306.872797,-118.725152,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,140,189.653276,0.352176111989,-308.958431,-119.305155,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,141,191.158907,0.352176111989,-311.043360,-119.884453,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,142,192.664538,0.352176111989,-313.127665,-120.463127,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,143,194.170169,0.352176111989,-315.211418,-121.041250,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,144,195.675800,0.352176111989,-317.294688,-121.618888,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,145,197.181431,0.352176111989,-319.377534,-122.196103,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,146,198.687062,0.352176111989,-321.460010,-122.772948,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,147,200.192693,0.352176111989,-323.542166,-123.349473,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,148,201.698324,0.352176111989,-325.624045,-123.925721,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,149,203.203955,0.352176111989,-327.705688,-124.501733,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,150,204.709586,0.352176111989,-329.787131,-125.077545,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,151,206.215217,0.352176111989,-331.868404,-125.653187,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,152,207.720848,0.352176111989,-333.949538,-126.228690,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,153,209.226479,0.352176111989,-336.030557,-126.804078,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,154,210.732110,0.352176111989,-338.111485,-127.379375,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,155,212.237741,0.352176111989,-340.192342,-127.954601,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,156,213.743372,0.352176111989,-342.273146,-128.529774,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,157,215.249003,0.352176111989,-344.353915,-129.104911,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,158,216.754634,0.352176111989,-346.434661,-129.680026,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,159,218.260265,0.352176111989,-348.515398,-130.255132,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,160,219.765896,0.352176111989,-350.596137,-130.830241,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,161,221.271527,0.352176111989,-352.676889,-131.405362,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,162,222.777158,0.352176111989,-354.757663,-131.980504,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,163,224.282790,0.352176111989,-356.838466,-132.555676,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,164,225.782218,0.395431832347,-358.919305,-133.137087,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,165,227.120717,0.395431832347,-361.000187,-133.879470,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,166,228.459216,0.395431832347,-363.081117,-134.621901,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,167,229.797715,0.395431832347,-365.162100,-135.364385,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,168,231.136214,0.395431832347,-367.243139,-136.106925,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,169,232.474713,0.395431832347,-369.324239,-136.849526,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,170,233.813212,0.395431832347,-371.405403,-137.592191,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,171,235.151711,0.395431832347,-373.486633,-138.334922,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,172,236.490211,0.395431832347,-375.567932,-139.077721,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,173,237.828710,0.395431832347,-377.649301,-139.820592,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,174,239.167209,0.395431832347,-379.730743,-140.563534,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,175,240.505708,0.395431832347,-381.812258,-141.306551,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,176,241.844207,0.395431832347,-383.893849,-142.049642,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,177,243.182706,0.395431832347,-385.975515,-142.792809,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,178,244.521205,0.395431832347,-388.057258,-143.536053,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,179,245.859704,0.395431832347,-390.139078,-144.279374,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,180,247.198203,0.395431832347,-392.220977,-145.022773,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,181,248.536702,0.395431832347,-394.302953,-145.766251,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,182,249.875201,0.395431832347,-396.385007,-146.509806,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,183,251.213700,0.395431832347,-398.467140,-147.253440,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,184,252.552200,0.395431832347,-400.549352,-147.997152,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,185,253.890699,0.395431832347,-402.631641,-148.740943,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,186,255.229198,0.395431832347,-404.714009,-149.484812,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,187,256.567697,0.395431832347,-406.796455,-150.228759,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,188,257.906196,0.395431832347,-408.878979,-150.972783,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,189,259.244695,0.395431832347,-410.961581,-151.716886,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,190,260.583194,0.395431832347,-413.044259,-152.461065,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,191,261.921693,0.395431832347,-415.127014,-153.205321,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,192,263.260192,0.395431832347,-417.209846,-153.949654,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,193,264.598691,0.395431832347,-419.292754,-154.694062,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,194,265.937190,0.395431832347,-421.375737,-155.438546,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,195,267.275689,0.395431832347,-423.458795,-156.183105,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,196,268.614188,0.395431832347,-425.541927,-156.927739,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,197,269.952688,0.395431832347,-427.625134,-157.672446,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,198,271.291187,0.395431832347,-429.708413,-158.417227,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,199,272.629686,0.395431832347,-431.791766,-159.162080,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,200,273.968185,0.395431832347,-433.875191,-159.907006,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,201,275.306684,0.395431832347,-435.958688,-160.652004,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,202,276.645183,0.395431832347,-438.042256,-161.397073,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,203,277.983682,0.395431832347,-440.125895,-162.142213,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,204,279.322181,0.395431832347,-442.209604,-162.887423,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,205,280.660680,0.395431832347,-444.293383,-163.632703,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,206,281.999179,0.395431832347,-446.377230,-164.378051,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,207,283.337678,0.395431832347,-448.461146,-165.123468,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,208,284.676177,0.395431832347,-450.545130,-165.868953,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,209,286.014677,0.395431832347,-452.629181,-166.614505,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,210,287.353176,0.395431832347,-454.713299,-167.360124,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,211,288.691675,0.395431832347,-456.797483,-168.105809,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,212,290.030174,0.395431832347,-458.881733,-168.851559,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,213,291.368673,0.395431832347,-460.966048,-169.597375,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,214,292.707172,0.395431832347,-463.050428,-170.343256,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,215,294.045671,0.395431832347,-465.134871,-171.089200,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,216,295.384170,0.395431832347,-467.219378,-171.835208,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,217,296.722669,0.395431832347,-469.303948,-172.581279,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,218,298.061168,0.395431832347,-471.388581,-173.327412,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,219,299.399667,0.395431832347,-473.473275,-174.073607,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,40,220,300.738166,0.395431832347,-475.558031,-174.819864,-49.093660
1048576,1048576,2097152,0.106,222298,32,256,4096,42,1,-inf,,-2.237843,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,2,-inf,,-4.475684,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,3,-inf,,-6.713526,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,4,-inf,,-8.951366,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,5,-inf,,-11.189206,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,6,-inf,,-13.427045,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,7,-inf,,-15.664883,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,8,-inf,,-17.902721,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,9,-inf,,-20.140558,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,10,-inf,,-22.378394,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,11,-inf,,-24.616229,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,12,-inf,,-26.854064,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,13,-inf,,-29.091897,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,14,-inf,,-31.329731,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,15,-inf,,-33.567563,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,16,-inf,,-35.805394,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,17,-inf,,-38.043225,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,18,-inf,,-40.281055,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,19,-inf,,-42.518884,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,20,-inf,,-44.756712,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,21,-inf,,-46.994540,-inf,-inf
1048576,1048576,2097152,0.106,222298,32,256,4096,42,22,-inf,,-49.232366,-inf,-inf
